x,y,z,s1,s2,s3,s4
-20612,7456,-2904,86,83,91,94
-16808,5164,-2316,86,83,91,94
-13952,4072,-1776,86,83,91,94
-11280,3572,-1608,86,83,91,94
-10540,3576,-1592,86,83,91,94
-10364,4240,-2200,86,83,91,94
,,,,,,
,,,,,,
-16852,1524,-2584,82,74,89,90
-16852,1592,-2592,82,74,89,90
-16784,1444,-2508,82,74,89,90
-16864,1560,-2640,82,74,89,90
-16872,1576,-2488,82,74,89,90
-16844,1580,-2468,82,74,89,90
-16884,1612,-2708,82,74,89,90
-16788,1544,-2608,82,74,89,90
-16708,1612,-2416,82,74,89,90
-16776,1636,-2648,82,74,89,90
-16832,1712,-2592,82,73,89,90
-16804,1744,-2484,82,73,89,90
-16836,1636,-2464,82,73,89,90
-16888,1752,-2512,82,73,89,90
-16832,1728,-2500,82,73,89,90
-16832,1772,-2556,82,73,89,90
-16784,1740,-2552,82,73,89,90
-16868,1760,-2600,82,73,89,90
-16692,1820,-2672,82,73,89,90
-16824,1696,-2620,82,73,89,90
-16872,1656,-2660,82,73,89,90
-16728,1676,-2648,82,73,89,90
-16824,1584,-2516,82,73,89,90
-16892,1620,-2716,82,73,89,89
-16852,1688,-2660,82,73,89,89
-16920,1548,-2736,82,72,89,89
-16732,1684,-2480,82,72,89,89
-16732,1780,-2552,82,72,89,89
-16716,1656,-2624,82,72,89,89
-16656,1568,-2464,82,72,89,89
-16860,1552,-2592,82,72,89,89
-16692,1556,-2588,82,73,89,89
-16916,1460,-2436,82,72,89,89
-16992,1416,-2492,82,72,89,89
-16880,1352,-2516,82,72,89,89
-16856,1340,-2632,82,72,89,89
-16848,1284,-2616,82,72,89,89
-16880,1304,-2580,82,72,89,89
-16784,1320,-2696,82,72,89,89
-16936,1412,-2620,82,72,89,89
-16892,1416,-2708,82,72,90,89
-16908,1536,-2624,82,72,90,89
-16900,1492,-2652,82,72,89,89
-16804,1600,-2696,82,72,89,89
-16752,1488,-2732,82,72,90,89
-16788,1624,-2728,82,72,90,89
-16748,1696,-2524,82,72,90,89
-16684,1732,-2580,82,72,90,89
-16856,1756,-2500,82,72,90,89
-16740,1752,-2476,82,72,90,89
-16824,1672,-2620,82,72,90,89
-16744,1896,-2580,82,72,90,89
-16840,1816,-2552,82,72,90,89
-16912,1712,-2632,82,72,90,89
-16768,1724,-2620,82,72,90,89
-16856,1752,-2652,82,72,90,89
-16768,1708,-2552,82,72,90,89
-16792,1784,-2452,82,72,90,89
-16820,1928,-2572,82,72,90,89
-16868,1908,-2540,82,72,90,89
-16900,1948,-2368,82,72,90,89
-16804,1920,-2568,82,72,90,89
-16804,1876,-2508,82,72,90,89
-16788,2008,-2604,82,72,90,89
-16812,1948,-2564,82,72,90,89
-16844,1932,-2672,82,72,90,89
-16884,1972,-2568,82,72,90,89
-16772,2040,-2704,82,72,90,89
-16736,1920,-2688,82,72,90,89
-16808,1944,-2468,82,72,90,89
-16780,1968,-2480,82,72,90,89
-16768,1816,-2496,82,72,90,89
-16728,1716,-2540,82,72,90,89
-16800,1880,-2436,82,72,90,89
-16800,1792,-2556,82,72,90,89
-16784,1700,-2580,82,72,90,89
-16732,1648,-2400,82,72,90,89
-16844,1648,-2596,82,72,90,89
-16908,1684,-2536,82,72,90,89
-16808,1604,-2380,82,72,90,89
-16888,1592,-2496,82,72,90,89
-16876,1608,-2512,82,72,90,89
-16892,1576,-2380,82,72,90,89
-16796,1668,-2404,82,72,90,89
-16816,1580,-2568,82,72,90,89
-16856,1684,-2652,82,72,90,89
-16920,1596,-2544,82,72,90,89
-16888,1572,-2608,82,72,90,89
-16868,1564,-2604,82,72,90,89
-16860,1688,-2536,82,72,90,89
-16812,1672,-2644,82,72,90,89
