x,y,z,s1,s2,s3,s4
-25956,-7080,1696,66,60,72,62
-23944,-8232,260,67,61,73,64
-22344,-9212,-720,68,61,74,65
-22068,-9320,-936,70,62,75,67
-21612,-9144,-1900,70,63,76,68
-21336,-8336,-3472,71,63,77,69
-21128,-7608,-4376,72,63,77,71
-21272,-6516,-5140,73,64,78,72
-21816,-5732,-5200,73,65,78,73
-21952,-5544,-4864,74,65,79,75
-22420,-5132,-4204,74,65,80,76
-22432,-4640,-3476,75,68,80,76
-22144,-3896,-1988,75,68,80,77
-21960,-3228,-1032,75,68,81,78
-21408,-2428,200,76,69,81,78
-20584,-1804,1100,76,69,82,79
-20056,-1312,1812,76,69,82,79
-18992,-728,2576,77,68,82,80
-18456,-348,2508,77,69,82,80
-17488,452,2844,77,70,83,81
-16532,1264,2700,78,69,83,81
-16096,1680,2636,78,69,83,82
-15536,2364,2408,78,69,83,82
-15352,2936,2056,79,69,84,82
-15204,3432,2024,78,69,84,83
-15280,3696,1788,79,69,84,82
-15340,4132,1664,79,69,84,83
-15424,4488,1456,79,69,84,83
-15780,4896,1316,79,69,84,83
-15932,5408,1204,79,69,84,84
-16240,5700,1152,79,70,85,84
-16600,6108,1232,80,70,85,85
-16660,6296,1232,80,71,85,85
-17012,6644,1132,80,71,85,85
-17144,6640,1196,80,70,85,85
-17288,6540,1204,81,70,86,85
-17400,6292,1236,81,70,86,86
-17496,6000,1264,81,70,86,86
-17492,5792,1116,81,70,86,86
-17468,5280,1180,81,70,86,86
-17320,4904,1172,81,71,86,87
-17384,4520,1172,81,70,87,87
-17336,3812,952,81,70,86,87
-17548,3404,924,81,71,87,87
-17388,2656,1072,81,70,87,88
-17568,2196,960,81,71,87,88
-17708,1516,1196,81,70,87,88
-17820,1048,1064,82,71,87,88
-17976,524,904,82,70,87,88
-18036,0,1088,82,71,87,88
-18020,-320,940,82,70,87,88
-18092,-664,1024,81,70,87,88
-18292,-948,1020,82,71,87,88
-17964,-1220,976,82,71,87,89
-17992,-1492,780,82,71,87,89
-17744,-1548,836,81,71,87,89
-17644,-1620,760,82,71,87,88
-17692,-1652,732,82,71,87,88
