x,y,z,s1,s2,s3,s4
-21204,-12264,-7404,51,76,69,64
-17352,-12844,-8136,51,77,69,64
-13688,-12680,-9384,51,77,69,64
-10384,-12420,-10424,52,77,69,65
-8796,-12280,-11764,53,78,71,65
-7160,-12064,-12856,52,78,70,64
-7180,-11936,-14072,54,77,72,64
-8292,-11960,-14744,53,78,71,64
-10360,-11984,-14796,53,78,72,65
-12124,-11976,-14996,55,79,73,65
-14760,-11488,-15000,55,78,71,66
-17120,-10684,-15260,54,79,72,65
-18956,-9820,-15224,55,78,72,65
-19664,-9100,-15044,55,79,72,64
-19668,-8336,-14864,55,79,73,66
-18816,-8008,-14552,55,80,73,66
-17924,-7308,-14324,55,80,73,66
-16236,-6664,-14048,55,80,73,66
-14444,-6256,-13800,56,81,73,66
-13232,-5640,-13736,56,80,73,66
-12308,-5188,-13668,56,81,74,66
-12068,-4832,-13676,56,81,74,67
-12096,,,,,,
,,,,,,
,,,,,,
,-8144,-32768,42,90,48,80
8664,-7836,-32768,43,90,48,80
9164,-7488,-32768,42,91,48,81
9544,-6928,-32768,41,90,48,81
8856,-6116,-31120,43,91,48,81
7252,-4412,-28112,42,91,47,81
4372,-3800,-24852,42,91,47,81
704,-3408,-19808,41,91,49,82
-5328,-4360,-15652,41,91,48,82
-11436,-5772,-12596,42,91,49,83
-17684,-6460,-11020,42,92,50,83
-21508,-6492,-8644,42,92,50,84
-26944,-6396,-6616,42,92,51,84
-31848,-6048,-5452,42,92,50,86
-32768,-5556,-5628,43,93,50,86
-32768,-4944,-6528,41,93,51,86
-32768,-4792,-8300,40,93,52,87
-32768,-4756,-9524,40,93,54,87
-32768,-4984,-11636,40,94,55,88
-28984,-4900,-13016,41,94,56,89
-23692,-4980,-13456,41,94,57,89
-18468,-4892,-13156,42,95,57,89
-14036,-4724,-12508,42,94,58,89
-11584,-4616,-11672,42,94,58,90
-9196,-4896,-10796,43,93,58,89
-8020,-5196,-10048,43,95,58,90
-7876,-5332,-9872,44,95,58,90
-8372,-6072,-9392,43,95,58,90
-10056,-7124,-8840,42,95,58,90
-12412,-7968,-8312,42,95,58,90
-15000,-8544,-7844,41,95,57,90
-16736,-8868,-7584,41,95,57,90
-18700,-8460,-7096,40,96,57,91
-20108,-8136,-7004,38,95,56,91
-20732,-7004,-6912,38,95,55,90
-20896,-5452,-7200,36,96,54,90
-20140,-3852,-7680,34,96,54,90
-18920,-2968,-7896,34,96,52,90
-17916,-1456,-8536,32,96,51,90
-16512,-592,-9044,30,96,49,90
-15244,-200,-9068,30,97,47,90
-14388,176,-9488,30,96,46,91
-13576,500,-9584,31,95,47,90
-13068,532,-9584,30,96,46,89
-12860,388,-9444,30,96,46,90
-12892,72,-9316,30,96,46,89
-13036,-572,-9184,30,96,46,89
-13464,-1096,-9232,31,95,45,89
-13852,-1740,-8960,29,95,45,88
-14608,-2084,-9400,30,95,45,88
-15172,-2392,-9668,29,96,44,88
-15868,-2476,-9840,30,96,43,88
-16268,-2860,-10324,31,96,44,87
-16544,-2964,-10672,31,95,44,86
-16684,-2788,-11096,31,94,44,86
-16784,-2800,-11380,30,95,44,85
-16644,-2896,-11632,32,93,44,83
-16232,-3352,-11992,31,94,44,83
-15784,-4036,-12252,31,94,44,83
-15228,-4344,-12464,32,93,44,82
-14884,-4444,-12204,31,93,44,81
-14688,-4348,-12376,31,92,44,80
-14360,-4400,-12228,31,92,44,80
-14252,-4612,-11976,32,91,43,79
-14556,-4768,-11836,32,90,41,79
-14660,-4804,-11764,32,89,40,78
-14864,-4796,-12008,32,89,41,78
-15032,-4828,-12060,33,88,42,76
-14828,-4948,-11952,31,88,41,75
-14856,-5088,-11952,32,87,41,75
-14568,-5580,-11800,32,87,41,74
-14340,-5596,-11780,32,87,42,73
-14268,-5140,-11692,32,86,42,73
-14052,-4696,-11788,32,85,41,71
-13984,-4272,-11652,32,84,41,70
-14124,-4008,-11756,31,84,41,71
-14024,-4032,-11584,32,83,41,70
-14028,-3696,-11304,33,82,40,70
-14180,-3652,-11020,32,81,39,69
-14512,-3636,-10828,34,81,40,71
-14644,-3772,-10576,34,80,40,70
-14864,-3944,-10268,34,80,40,71
-15372,-3760,-10044,34,79,40,71
-15648,-3760,-9524,34,79,40,70
-16128,-3872,-9144,33,78,40,71
-16708,-3856,-8540,33,78,40,71
-17416,-3976,-7988,33,77,40,72
-17808,-4136,-7700,33,77,40,72
-18564,-4384,-7260,33,77,41,73
-19124,-4560,-7244,33,77,41,73
-19440,-4668,-7072,33,76,40,73
-19980,-4680,-7236,33,75,40,73
-20576,-4904,-7332,34,75,41,73
-20628,-5188,-7344,34,74,41,72
-20848,-5176,-7028,35,73,42,72
-20720,-4868,-6448,34,73,41,71
-20812,-4284,-5776,34,73,41,71
-20808,-3824,-5040,34,72,40,69
-20896,-2828,-4024,34,72,40,71
-21040,-1344,-3488,35,71,40,69
-21332,-312,-3036,33,72,40,70
-21092,220,-2424,34,71,40,70
-21196,-108,-1712,34,70,40,69
-21120,508,-1648,34,70,40,69
-21064,564,-1748,34,69,40,69
-20892,736,-1836,35,70,41,69
-20872,836,-2272,35,70,40,69
-20736,928,-2680,34,69,41,69
-20584,908,-2568,35,70,39,69
-20420,916,-2888,34,70,40,69
-20344,660,-3236,35,69,41,69
-20180,464,-3488,36,68,41,69
-20148,128,-3724,36,69,41,68
-19876,-200,-4012,36,68,40,68
-19484,-544,-4048,36,68,40,69
-19376,-1032,-4412,36,69,41,69
-18944,-1464,-4500,35,67,40,68
-18640,-1848,-4824,36,69,40,68
-18252,-2184,-4984,36,68,41,68
-18104,-2420,-5232,35,67,40,66
-18224,-2844,-5520,36,67,41,66
-18236,-2972,-5764,36,67,41,67
-18488,-3280,-6056,35,66,40,66
-18776,-3704,-6212,35,66,41,66
-19220,-3868,-6280,35,65,40,67
-19600,-4024,-6492,35,65,41,66
-19848,-4352,-6776,36,65,40,66
-20572,-4316,-7220,36,65,41,65
-21000,-4364,-7536,35,63,40,66
-21416,-4208,-7388,35,64,40,66
-21556,-5036,-7308,35,64,40,66
-21716,-4228,-8008,36,64,40,65
-21692,-4600,-8136,35,61,41,65
-21392,-4416,-8620,35,62,40,64
-21016,-4456,-7932,35,62,40,64
-20528,-3108,-8480,35,60,40,64
-20068,-2084,-10204,35,61,40,64
-19588,-2412,-11484,34,61,40,65
-18932,-3332,-11428,35,61,41,64
-18284,-3772,-11252,34,61,40,63
-17608,-4000,-11228,34,60,40,63
-16884,-4252,-11080,34,60,40,63
-16380,-4304,-10792,34,59,41,63
-15572,-4568,-10176,34,59,40,63
-14984,-4408,-9612,33,60,40,63
-14208,-4528,-8940,34,58,40,62
-14144,-4688,-8252,34,59,40,62
-14652,-5204,-7496,34,60,39,61
-15564,-5516,-7020,35,60,40,62
-16480,-5904,-7024,34,60,40,62
-16884,-6456,-6500,34,60,40,61
-17496,-7220,-6708,34,59,40,60
-18016,-7900,-6648,34,59,39,60
-18356,-8292,-6780,34,59,40,62
-18452,-8576,-6944,35,60,40,61
-18468,-8908,-6948,34,59,40,62
-18324,-8956,-6948,34,60,40,61
-17980,-9024,-6964,34,59,39,61
-17760,-9004,-6872,34,59,39,61
-17164,-8988,-6688,34,60,39,60
-16440,-8936,-6624,34,60,39,62
-15884,-8896,-6904,34,59,39,60
-15016,-8788,-6748,34,59,39,61
-14144,-8592,-6744,33,59,39,60
-13532,-8452,-6792,34,58,38,60
-13204,-8336,-6544,33,59,38,60
