x,y,z,1,2,3,4
-24212,-1544,-5112,63,72,70,71
-23800,-928,-4684,63,72,70,71
-23524,-644,-4400,63,72,70,71
-23260,-148,-3964,63,70,70,71
-22980,616,-3348,63,71,70,72
-22868,1308,-2876,63,70,70,71
-22372,2212,-2792,63,69,70,72
-22072,3016,-2452,63,68,70,70
-21720,3492,-2208,64,68,71,69
-20984,4028,-2252,63,68,71,69
-20384,4268,-2376,63,67,71,70
-19296,4096,-3260,63,68,71,69
-18264,3452,-4560,63,68,71,70
-17572,2928,-5520,63,68,71,69
-16648,1752,-6796,63,68,71,69
-15692,492,-7592,63,68,71,70
-15156,-324,-7856,63,68,71,71
-14428,-1472,-8092,63,68,71,72
-13968,-2372,-7636,63,67,71,70
-13868,-2820,-7812,63,67,71,71
-13736,-3180,-7680,64,67,71,71
-13480,-3448,-7712,63,66,71,70
-13408,-3644,-8048,64,65,70,70
-13300,-3672,-8320,64,67,71,71
-13100,-3656,-8388,64,67,71,72
-12680,-3412,-8440,64,68,71,72
-12592,-3276,-8188,64,68,71,72
-12256,-2892,-7808,64,68,71,72
-12168,-2092,-7540,63,67,71,72
-11896,-1208,-7280,63,67,71,72
-11760,-424,-7424,64,67,71,72
-11836,508,-7460,64,67,71,72
-11668,1264,-7736,64,68,71,72
-11868,2196,-7680,64,67,71,72
-11836,3132,-7776,64,67,71,72
-11752,3756,-7636,63,67,71,71
-11712,4416,-7540,63,67,71,72
-11760,4904,-7416,63,67,71,71
-11844,5092,-6816,63,66,71,70
-11944,5104,-6528,63,67,70,70
-12036,5008,-6284,64,67,70,70
-11892,4824,-5984,63,66,70,71
-11796,4680,-5480,63,67,70,71
-11712,4368,-5344,63,66,70,70
-11704,3904,-4932,63,67,70,70
-11552,3452,-4680,63,66,70,69
-11456,3048,-4468,63,67,70,70
-11460,2504,-4588,63,67,70,69
-11692,1960,-4388,63,67,70,70
-11696,1592,-4096,63,67,70,70
-12080,1156,-4032,63,67,70,69
-12264,604,-3756,63,66,70,70
-12324,396,-3584,63,67,70,70
-12496,-168,-3400,63,67,70,70
-12512,-320,-3176,63,67,70,70
-12772,-804,-2904,63,68,70,69
-12952,-1276,-2656,63,67,70,69
-13076,-1656,-2416,63,66,70,69
-13268,-2272,-2044,63,67,70,69
-13240,-2796,-1632,63,66,70,69
-13308,-3556,-1344,63,66,69,70
-13336,-3920,-1164,63,66,70,69
-13412,-4712,-804,63,65,70,69
-13600,-5400,-264,63,66,70,69
-13632,-6000,-124,63,65,69,69
-13736,-6660,304,63,66,70,69
-13756,-7132,688,63,65,69,69
-13736,-7576,876,63,66,69,69
-14080,-8024,1400,63,66,69,69
-14132,-8156,1524,63,66,69,69
-14392,-8576,1912,63,66,69,68
-14464,-8720,1984,63,65,69,69
-14664,-8988,2356,63,65,69,69
-15108,-9160,2608,63,65,69,69
-15168,-9156,2748,63,66,69,70
-15404,-9008,3040,63,66,69,70
-15556,-8756,3240,63,66,69,69
-15720,-8568,3288,62,66,69,69
-15928,-8316,3496,62,66,69,69
-15992,-7832,3752,62,66,69,69
-16116,-7380,3792,62,66,69,70
-16232,-6960,3936,62,66,69,70
-16356,-6240,4028,62,66,69,69
-16552,-5816,4168,62,66,69,69
,,,,,,
,,,,,,
-15556,-268,872,67,65,72,68
-15536,-220,608,66,65,72,68
-15388,-288,740,67,65,72,68
-15252,-240,780,67,64,71,68
-15316,-412,648,67,65,72,68
-15364,-360,432,67,65,72,68
-15272,-376,388,66,65,72,68
-15352,-416,372,67,65,72,68
-15308,-532,156,67,65,72,68
-15088,-580,-24,66,64,71,68
-15116,-604,-84,66,64,72,67
-14952,-544,-388,66,65,72,68
-14884,-496,-660,66,65,71,69
-14836,-412,-748,66,65,72,69
-14788,-256,-976,66,65,72,67
-14860,-80,-1384,66,65,72,68
-14872,76,-1436,66,65,71,68
-14988,176,-1716,66,66,72,68
-14900,220,-1792,66,66,71,67
-14948,596,-1816,66,65,71,68
-14820,676,-1988,66,65,72,67
-14652,768,-2020,66,65,72,67
-14724,992,-2176,66,65,71,67
-14688,1204,-2224,66,65,71,68
-14736,1276,-2420,66,65,71,68
-14692,1292,-2428,66,65,71,67
-14832,1340,-2652,66,65,71,67
-14880,1136,-2676,66,65,71,67
-15016,1172,-2836,66,65,71,67
-15104,1092,-3104,66,65,71,67
-15280,984,-2996,66,65,71,67
-15220,928,-3192,66,65,71,67
-15288,884,-3392,66,65,71,66
-15448,1068,-3528,66,65,71,68
-15556,988,-3816,66,65,71,67
-15764,1028,-4068,66,65,71,67
-16272,1128,-4208,66,64,71,67
-16720,1024,-4092,66,65,71,67
-16836,988,-4012,66,65,71,67
-16832,744,-3648,66,65,71,67
-16920,616,-3668,66,65,71,67
-16888,612,-3648,66,65,71,67
-16672,448,-3564,66,65,71,67
-16632,492,-3548,66,65,71,68
-16588,364,-3688,66,65,71,67
-16560,168,-3716,66,65,71,66
-16640,24,-3684,66,64,71,67
-16956,44,-3716,66,65,71,68
-17132,-152,-3656,66,64,71,67
-17200,-212,-3760,66,64,71,66
-17428,-340,-3820,66,64,71,66
-17592,-332,-3900,65,65,71,67
-17736,-236,-3668,66,65,71,66
-17712,-228,-3544,66,65,71,66
-17680,-96,-3800,66,64,71,65
-17548,-100,-3508,66,65,71,66
-17344,-108,-3644,66,65,71,66
-17304,-132,-3764,66,65,71,67
-17172,-348,-3576,65,64,71,66
-17180,-536,-3592,66,64,71,66
-17208,-652,-3572,66,64,71,66
-17220,-732,-3484,66,64,71,66
-17268,-768,-3480,66,64,71,66
-17272,-1072,-3420,66,64,71,67
-17120,-1340,-3260,66,65,71,66
-17044,-1756,-3236,66,65,71,65
-17160,-1732,-3260,65,65,71,66
-17180,-1752,-3204,65,64,71,66
-17136,-1836,-3248,66,64,70,65
-17108,-1972,-2976,65,65,71,66
-17140,-2028,-3084,65,65,71,66
-17384,-2052,-3040,66,65,71,66
-17396,-2100,-2980,65,65,70,66
-17352,-1920,-3120,65,65,71,66
-17280,-1880,-3108,65,65,70,65
-17240,-1720,-3248,66,64,71,66
-17044,-1592,-3324,65,65,71,65
-16928,-1460,-3236,65,65,70,65
-16796,-1256,-3304,65,64,70,65
-16448,-968,-3536,65,64,71,66
-16420,-836,-3520,65,64,71,66
-16376,-832,-3792,65,65,70,66
-16444,-688,-3768,65,65,70,66
-16364,-560,-4008,65,65,70,66
-16224,-408,-4168,65,65,70,65
-16212,-216,-4232,65,64,70,65
-16120,-164,-4360,65,65,70,65
-15852,-48,-4500,65,65,70,65
-15640,160,-4704,65,65,70,65
-15688,164,-4720,65,64,70,65
-15384,184,-4856,65,64,70,66
-15056,512,-4884,65,65,70,65
-14796,492,-5204,65,65,70,65
-14584,696,-5260,65,64,70,65
-14332,828,-5440,65,64,70,66
-13948,988,-5476,65,64,70,65
-13760,1300,-5372,65,64,70,65
-13492,1788,-5732,65,64,70,65
-13484,2036,-5868,65,64,70,65
-13268,2320,-6084,65,64,70,66
-13128,2540,-6332,65,64,70,65
-13112,2536,-6468,65,64,70,66
-12936,2796,-6792,65,64,70,66
-12772,3052,-7132,65,64,70,65
-12748,3024,-7116,65,65,70,65
-12580,3376,-7388,65,62,70,65
-12420,3492,-7452,65,63,70,62
-12000,3660,-7500,64,62,70,62
-12052,3352,-7716,65,62,70,61
-12020,3272,-7548,64,63,70,65
-11256,3772,-7704,64,62,70,63
-10168,4336,-8164,64,63,70,63
-10032,4560,-8376,64,63,70,63
-10116,5040,-8852,64,64,69,62
-10772,5440,-9464,63,63,70,61
-11396,5892,-9368,63,64,69,61
-12620,6276,-9276,63,64,69,62
-13576,6332,-8620,63,64,69,63
-14712,6364,-6692,63,65,69,61
-15684,6320,-3664,63,65,69,63
-16292,6344,-1416,63,65,69,63
-17356,5920,952,62,65,69,64
-17936,5788,3416,63,66,69,65
-18588,5048,4936,63,66,69,67
-20176,3408,7504,63,67,69,69
-21140,1932,8976,63,67,69,69
-21796,-680,9880,63,67,69,69
-21340,-2512,9944,62,68,69,69
-19720,-5116,9616,62,69,69,69
-17212,-6704,8752,62,69,69,70
-15616,-7428,8100,63,68,70,71
-14720,-8592,6136,63,69,71,71
-15476,-9696,5524,64,70,72,72
-16496,-10636,4928,65,68,74,73
-16256,-11664,4068,67,69,75,73
-16956,-12940,2972,69,68,77,74
-18244,-13268,2532,70,69,78,74
-19832,-13884,1312,72,69,80,76
-21388,-14196,176,74,69,81,76
-22460,-14528,-692,75,70,82,77
-24752,-14104,-2036,77,70,83,78
-26440,-13156,-3540,78,70,84,79
-26608,-10828,-5292,79,70,85,79
-26572,-8772,-7296,80,70,85,80
-27340,-7552,-7940,80,70,86,81
-27868,-5872,-8728,81,70,87,82
-27912,-4088,-7972,81,70,87,83
-27900,-3176,-6892,82,70,87,83
-27524,-1788,-5672,82,70,88,83
-26592,-628,-4004,82,70,88,84
-25056,404,-2292,82,71,88,84
-23760,1044,-1240,83,70,88,84
-22180,1896,8,83,71,88,85
-20828,2712,808,83,71,89,86
-19648,3436,1272,83,70,89,86
-19096,3960,1568,83,71,89,86
-18252,4748,1140,83,71,89,86
-17952,5280,780,83,70,89,86
-17688,6116,340,83,70,89,86
-17640,6656,32,84,71,89,87
-17236,7180,28,83,70,89,87
-16980,7932,112,83,70,89,87
-16828,8424,620,83,71,89,87
-16752,9080,912,84,71,89,87
-16732,9304,1268,83,70,89,88
-16840,9412,1540,83,71,89,88
-16884,9440,1616,84,71,89,88
-17092,9076,1576,84,70,89,89
-17228,8472,1788,83,71,89,88
-17280,8168,1856,83,71,89,89
-17276,7528,1864,84,72,89,89
-17328,6944,1944,84,71,89,89
-17384,6144,2340,83,71,89,89
-17480,5688,2260,83,71,89,90
-17552,4964,2428,83,71,89,89
-17676,4660,2508,83,71,89,89
-17624,3908,2480,83,71,89,89
-17728,3448,2204,83,71,89,89
-17736,3100,1988,83,71,89,89
-17752,2568,2120,83,71,88,89
-17852,2332,1748,83,71,88,90
-18032,1980,1464,83,71,88,89
-18068,1696,1440,82,71,88,89
-18332,1336,1340,82,71,88,89
-18256,976,1420,82,71,87,89
-18380,824,1072,82,71,87,89
-18400,712,916,82,71,87,89
-18308,416,920,81,71,87,89
-18208,340,836,81,71,87,89
-18196,280,820,81,71,86,89
-18184,232,836,80,71,86,89
-18124,96,672,80,70,86,89
-18088,28,456,80,70,86,89
-18076,-52,436,79,71,85,89
-18132,72,220,79,71,85,89
-18036,-20,128,78,70,84,88
-18088,-52,-100,78,70,84,88
-18040,120,-236,78,70,83,88
-17884,256,-444,77,69,83,88
-18052,256,-436,77,70,83,88
-18096,424,-580,76,70,82,88
-18108,364,-784,76,70,82,88
-18236,468,-1180,75,71,81,88
-18256,504,-1072,74,70,80,87
-18408,556,-1516,74,70,79,87
-18472,520,-1732,73,71,78,87
-18428,540,-2040,72,70,78,87
-18336,664,-2524,72,70,77,86
-18372,628,-2928,71,70,76,86
-18136,964,-3164,70,71,76,86
-18128,760,-3560,69,70,75,85
-18332,956,-3932,68,71,74,85
-18720,884,-4004,67,71,74,85
-19144,932,-4468,67,71,73,84
-19596,1012,-4672,66,71,73,83
-20244,1096,-5096,65,71,72,83
-20428,1208,-5480,65,72,71,83
-20348,1404,-5860,64,71,71,82
-20104,1512,-5944,64,72,70,82
-19920,1680,-6120,63,72,70,82
-19884,1752,-6216,62,72,70,82
-19920,1792,-6288,62,72,70,81
-20100,2076,-6384,61,72,69,80
-20332,2208,-6484,61,71,69,79
-20484,2440,-6784,60,71,69,79
-20440,2548,-6936,60,71,69,79
-20656,2676,-7324,61,71,69,78
-21264,2364,-7336,60,72,69,78
-21700,2080,-6960,60,70,69,77
-22028,1732,-6272,61,71,69,77
-21668,1456,-5844,60,70,69,75
-21596,1316,-5484,60,70,69,75
-21540,1028,-5092,60,70,68,75
-21780,792,-4624,60,70,68,73
-22056,604,-4284,61,70,69,73
-22392,284,-4080,60,69,68,73
-22476,72,-4068,61,69,68,72
-22484,-64,-3992,61,69,68,70
-22500,-40,-3860,61,69,68,71
-22292,-200,-3488,61,68,68,71
-22352,-252,-3068,61,68,69,71
-22292,-144,-2676,61,67,69,70
-22204,-4,-2264,61,67,69,70
-22192,192,-1892,61,67,69,70
-22180,604,-1800,61,66,69,70
-22220,1196,-1600,62,67,69,72
-22312,2052,-1672,62,66,69,71
-22232,2884,-1716,62,66,69,71
-22156,3260,-1740,62,66,69,70
-21876,3676,-2160,62,65,69,71
-21260,3728,-2272,62,64,69,71
-20644,3576,-2524,62,64,69,69
-19508,3192,-3440,62,64,69,69
-18736,2804,-4008,62,64,69,68
-17820,2400,-5228,62,65,69,68
-16780,1600,-6528,62,66,68,68
-16272,1420,-7200,62,66,69,67
-15880,1044,-8004,62,65,69,67
-15764,680,-8072,62,65,69,68
-15660,696,-7864,62,66,69,69
-15592,652,-7344,62,66,69,68
-15408,760,-7124,62,66,69,67
-15080,1024,-6800,62,65,69,68
-14808,1060,-6724,62,65,69,69
-14556,1200,-6684,62,65,69,68
-14108,1044,-7152,62,64,69,67
-13888,1224,-7264,61,64,69,69
-13160,1276,-7672,61,64,69,68
-12836,1404,-8124,62,63,69,67
-12800,1696,-8364,62,64,69,69
-12812,2048,-8392,62,64,69,68
-13084,2396,-8328,62,64,69,68
-13256,2512,-7928,62,64,69,68
-13608,2740,-7596,62,64,69,68
-13896,2808,-7240,62,64,69,69
-13932,2708,-6956,62,64,69,69
-13928,2356,-6780,62,64,69,69
-14044,2132,-6788,62,64,69,69
-13816,1756,-6904,62,64,69,68
-13372,1212,-6896,62,64,69,68
-13096,1076,-6804,62,64,69,68
-12848,676,-6680,61,64,69,69
-12776,300,-6588,61,64,69,68
-12864,120,-6240,61,64,69,69
-12876,-312,-5820,62,63,69,68
-13060,-676,-5516,61,63,69,68
-13388,-884,-5148,61,64,69,68
-13412,-1248,-4600,61,63,69,69
-13396,-1524,-4348,62,63,69,68
-13240,-1996,-4228,61,64,69,67
-13128,-2280,-3764,61,65,69,68
-13036,-2748,-3660,62,64,69,68
-12828,-2908,-3444,61,64,69,68
-12976,-3120,-3264,62,65,69,68
-13140,-3464,-3072,62,64,69,67
-13276,-3748,-2960,61,64,69,67
-13480,-4016,-2692,62,64,69,68
-13652,-4304,-2560,62,64,69,67
-13620,-4708,-2168,62,64,69,68
-13696,-4944,-1996,61,63,69,67
-13680,-5328,-1724,62,63,69,67
-13568,-5640,-1536,61,63,69,66
-13664,-5816,-1468,61,63,69,66
-13564,-6284,-996,61,63,69,67
-13424,-6460,-576,61,62,69,67
-13496,-6688,-444,61,63,69,66
-13436,-6884,-220,61,63,69,67
-13440,-7184,-56,61,63,68,66
-13368,-7180,148,61,63,68,66
-13332,-7160,340,61,63,69,66
-13404,-7160,408,61,63,68,66
-13348,-7244,700,61,63,68,67
-13236,-7132,780,61,63,68,66
-13284,-7112,876,61,63,68,66
-13056,-6960,1116,61,63,68,66
-13020,-6852,1292,61,63,68,66
-12988,-6504,1356,61,63,68,66
-13128,-6228,1368,61,64,68,66
-13156,-6116,1448,61,64,68,67
-13216,-5636,1520,61,63,68,66
-13304,-5460,1484,61,64,68,67
-13392,-5128,1624,61,64,68,67
-13592,-4972,1568,60,64,68,65
-13868,-4724,1680,61,63,68,67
-14096,-4488,1708,60,63,68,67
-14416,-4224,1912,61,64,68,66
-14864,-4048,1828,61,63,68,66
-15156,-3668,1984,61,63,68,66
-15376,-3208,2080,61,63,68,66
-15592,-2912,2072,60,63,67,66
-15772,-2380,2388,60,63,67,66
-16064,-1932,2492,60,63,67,66
-16016,-1728,2528,60,63,68,67
-16304,-1264,2736,60,63,67,66
-16496,-1080,3008,60,63,68,66
-16708,-548,3212,60,62,67,66
-16944,-132,3488,60,62,67,66
-16944,24,3576,60,62,67,66
-17240,460,3996,60,62,67,65
-17220,884,4256,60,62,67,65
-17148,1148,4512,60,63,67,65
-17200,1408,4624,60,63,67,65
-17112,1808,4864,60,63,67,66
-17236,1984,5128,60,63,66,66
-17276,2196,5348,60,62,66,66
-17460,2292,5460,60,63,66,65
-17568,2388,5564,60,63,66,66
-17668,2244,5580,59,63,66,66
-17792,2316,5568,60,63,66,65
-18020,2372,5824,59,63,66,65
-18152,2476,5832,59,63,66,65
-18420,2440,6060,59,63,66,64
-18516,2304,6208,59,63,66,64
-18376,2452,6264,60,63,66,65
-18432,2404,6216,59,62,66,64
-18320,2508,6584,60,62,66,64
-18392,2468,6572,59,62,65,63
-18380,2560,6868,59,62,66,64
-18328,2684,7076,59,62,65,64
-18244,2796,7196,59,62,65,64
-18048,2948,7508,59,62,65,64
-17932,2952,7616,59,62,65,64
-17676,3032,8096,59,61,65,64
-17696,3180,8484,58,61,65,64
-17472,3368,8484,59,61,65,63
-17376,3304,8584,59,61,65,63
-17300,3328,8748,59,61,65,64
-17148,3484,8888,59,61,65,64
-17104,3484,8944,58,61,65,64
-17068,3652,8760,59,61,64,64
-17080,3736,8792,58,61,64,63
-16800,3648,8644,58,60,64,63
-16792,3628,8756,58,61,64,63
-16680,3744,8644,58,61,64,64
-16604,3704,8616,58,61,64,63
-16492,3684,8412,58,61,64,63
-16456,3612,8168,58,61,64,63
-16452,3512,7976,57,61,64,62
-16312,3448,7848,58,61,63,62
-16300,3536,7752,57,62,63,62
-16260,3500,7516,57,61,63,62
-16104,3604,7292,57,61,63,62
-15796,3576,7320,57,60,63,62
-15672,3492,7196,57,60,63,62
-15540,3576,7080,56,59,63,62
-15504,3624,6928,56,59,62,62
-15500,3576,6924,56,60,62,60
-15540,3644,6760,56,60,62,61
,,,,,,
,,,,,,
-16292,2392,1568,66,66,71,68
-15996,2320,1184,66,65,71,68
-16008,2064,1020,66,66,71,69
-16112,2040,976,66,65,71,68
-16036,1748,820,66,66,71,68
-15948,1460,940,66,66,71,68
-16052,1252,840,66,66,71,68
-15864,936,1012,66,65,71,68
-15972,500,820,66,66,71,68
-15904,224,776,66,66,71,68
-15824,-68,536,66,66,71,69
-15756,-244,292,66,66,71,69
-15508,-488,-148,66,66,71,68
-15424,-852,-296,66,66,71,69
-15504,-1104,-688,66,66,71,69
-15408,-1076,-916,66,66,71,69
-15140,-1164,-1008,66,66,71,69
-15040,-1116,-1116,65,66,71,68
-15120,-940,-1232,66,66,71,69
-15120,-652,-1372,65,66,71,69
-15200,-512,-1608,66,66,71,68
-15204,-420,-1672,66,67,71,69
-15300,-308,-1876,65,67,71,69
-15188,-204,-2064,65,67,71,68
-15160,-284,-2080,65,67,71,69
-15116,-456,-2376,66,66,71,69
-15040,-496,-2492,66,67,71,69
-15004,-592,-2380,66,67,71,68
-14772,-820,-2400,65,66,71,68
-14848,-784,-2660,66,66,71,68
-14684,-880,-2660,66,66,71,68
-14612,-784,-2932,66,66,71,68
-14512,-1184,-3172,66,66,71,68
-14584,-1320,-3288,66,66,71,67
-14292,-1344,-3220,66,66,71,68
-14480,-1556,-3176,65,67,71,67
-14364,-1652,-3184,66,66,71,67
-14204,-1884,-3392,66,66,71,68
-14256,-2008,-3356,65,66,71,67
-14232,-2112,-3416,66,66,71,67
-14272,-2060,-3584,65,66,71,67
-14332,-1944,-3756,65,66,71,67
-14528,-1976,-3704,66,66,71,67
-14564,-1948,-3608,66,67,71,68
-14636,-2124,-3608,65,67,71,68
-14828,-2344,-3616,66,66,71,67
-14812,-2540,-3724,65,66,71,67
-14840,-2600,-3768,65,66,71,67
-15156,-2936,-3772,66,65,71,66
-15360,-3196,-3736,65,66,71,67
-15672,-3568,-3856,65,66,71,67
-15876,-3636,-3880,66,65,71,67
-16260,-3912,-3864,65,66,71,67
-16576,-4004,-3728,65,65,71,67
-16964,-4104,-3788,66,66,71,67
-17208,-3912,-3588,65,66,71,68
-17528,-3908,-3508,66,66,71,68
-17792,-3704,-3420,65,66,71,67
-17872,-3512,-3404,65,66,71,67
-18152,-3232,-3268,65,66,71,67
-18428,-3236,-3188,65,65,71,67
-18548,-2856,-3228,65,65,71,67
-18592,-2628,-3196,66,66,71,67
-18540,-2144,-3096,65,66,71,68
-18500,-1536,-3204,65,66,71,67
-18392,-1428,-3148,65,66,71,66
-18488,-1184,-3024,65,65,71,66
-18700,-1156,-3172,65,65,71,67
-18884,-1088,-3080,66,66,71,67
-19068,-1016,-3132,66,65,71,67
-18804,-596,-2940,65,65,71,67
-18600,-332,-2980,65,66,71,66
-18332,-180,-2936,65,65,71,66
-17932,-88,-2764,65,66,71,67
-17708,168,-2676,65,65,71,66
-17452,116,-2676,65,65,70,67
-17180,392,-2500,65,66,70,66
-16972,288,-2588,65,66,70,66
-16836,412,-2408,65,65,70,66
-16540,448,-2348,65,65,70,67
-16436,332,-2312,65,65,70,66
-16396,356,-2220,65,66,71,67
-16248,176,-2372,65,66,70,67
-16140,148,-2380,65,66,70,67
-15928,104,-2160,65,66,70,66
-15480,-116,-2292,65,67,70,66
-15304,-168,-2488,65,66,70,66
-14924,-176,-2536,65,66,71,67
-14548,-144,-2800,65,67,70,67
-14516,-156,-2812,65,66,71,67
-14484,8,-3108,65,67,71,67
-14376,0,-3356,65,67,70,67
-14128,180,-3564,65,66,70,67
-14036,320,-3880,65,66,70,66
-13584,324,-4148,65,66,70,67
-13228,548,-4628,65,66,70,67
-13040,712,-4964,65,67,70,66
-12872,792,-5300,65,67,70,66
-12476,1144,-6128,65,67,70,66
-12300,1252,-6620,64,67,70,67
-12220,1268,-6748,64,67,71,66
-11784,1540,-6880,64,67,70,67
-11196,1868,-6892,64,68,70,67
-10952,1912,-7280,64,68,70,67
-10424,2180,-7244,64,67,70,67
-10144,2256,-7596,63,65,70,64
-9312,2468,-7872,63,64,70,62
-7832,2544,-8036,63,64,69,63
-7612,1788,-8928,62,65,69,64
-8388,712,-8872,62,64,69,64
-7468,1104,-8416,62,65,68,64
-5208,2228,-8608,62,64,68,65
-3876,2984,-8776,62,66,68,66
-2316,4164,-9060,61,68,67,67
-2072,5032,-9128,60,71,66,70
-4928,6260,-9700,60,70,67,72
-10204,8192,-8516,60,68,67,70
-12760,9476,-7584,60,69,67,71
-15172,11088,-4144,61,69,67,73
-18732,10904,2488,61,71,68,75
-22192,9404,7436,62,72,68,75
-26176,5440,13696,62,72,68,76
-27360,2120,16216,61,71,68,77
-26016,-2448,17032,62,72,68,78
-21952,-4644,15036,61,71,68,80
-19288,-5452,13156,63,71,69,81
-15664,-5256,9304,64,71,71,82
-15328,-6052,5172,66,72,73,83
-15916,-6504,3092,68,71,76,82
-16076,-6540,-1176,71,72,78,83
-18980,-8276,-6776,73,72,79,84
-24228,-9816,-11052,75,72,81,85
-26968,-10244,-13200,77,72,83,83
-29608,-9948,-13572,79,73,85,85
-31124,-9464,-14052,80,73,86,85
-32416,-7888,-12884,81,73,86,81
-32768,-6200,-10688,81,73,87,83
-32768,-4396,-9316,82,73,88,83
-32768,-4064,-8496,82,72,88,87
-32768,-3748,-7332,83,73,89,88
-32768,-4084,-6256,83,73,88,89
-32768,-4356,-5984,83,72,89,89
-32768,-4436,-5492,84,73,89,90
-29928,-4372,-4356,84,73,89,90
-25620,-3936,-3324,84,73,90,90
-22972,-3212,-2540,84,73,90,91
-19576,-1856,-1532,84,73,90,91
-17860,-568,-464,85,73,90,91
-16948,392,-76,85,73,90,91
-16532,2240,276,85,73,90,91
-16996,2964,628,85,73,90,92
-17544,4508,492,85,73,90,92
-18008,5020,464,85,73,89,92
-18404,5956,-28,84,74,89,92
-18668,6404,-68,84,74,89,92
-18400,6808,4,84,73,89,92
-18080,7240,140,84,73,89,92
-17820,7500,164,84,73,89,92
-17188,7904,568,84,73,89,92
-16908,8072,1016,83,73,89,92
-16792,8208,1484,83,73,89,92
-16792,8088,1840,83,74,88,92
-16832,8044,2344,83,74,88,92
-16976,8032,2412,83,74,88,92
-16928,7864,2700,83,74,88,92
-16968,7500,2760,83,73,88,92
-16936,7180,2884,83,73,88,92
-17060,6752,3096,83,73,88,92
-17104,6640,3220,82,73,88,92
-17188,6236,3108,82,73,87,92
-17348,5852,3128,82,72,87,92
-17300,5456,3156,82,72,87,91
-17284,5228,3216,82,72,87,92
-17100,4876,3212,81,71,87,91
-16972,4324,3440,81,72,86,92
-17120,3972,3420,80,72,86,92
-17204,3504,3408,80,72,86,91
-17024,3140,3368,80,72,85,91
-17060,2568,3288,79,72,85,91
-17232,2132,3060,79,72,85,91
-17096,1792,2952,78,72,84,91
-16992,1488,2940,78,72,84,91
-16776,808,2904,77,72,83,91
-16616,728,2664,77,71,83,91
-16532,156,2612,76,71,82,91
-16576,-36,2500,75,72,82,91
-16788,-388,2528,75,72,82,91
-16836,-432,2224,74,71,81,91
-17220,-720,2116,74,72,81,91
-17320,-816,1740,74,72,80,91
-17420,-892,1580,73,72,79,91
-17668,-892,1592,73,71,79,91
-17576,-1000,1452,72,71,78,91
-17896,-960,1016,71,72,78,91
-17788,-1096,992,70,71,77,91
-17736,-1320,584,70,71,76,91
-17596,-1180,184,69,72,76,90
-17408,-1180,-88,69,72,75,90
-17100,-1096,-152,69,72,74,90
-16908,-912,-340,68,72,74,89
-16604,-904,-344,67,71,73,89
-16724,-840,-108,66,72,73,89
-17072,-816,-236,66,72,73,89
-17500,-816,-64,65,72,72,88
-17944,-892,-156,65,72,72,88
-18444,-636,-144,64,72,72,88
-18652,-408,-280,64,72,71,88
-18908,-64,-788,64,72,71,87
-19124,176,-1024,63,72,70,87
-19320,544,-1460,63,72,70,87
-19368,952,-1848,62,72,70,86
-19740,1328,-2340,62,72,70,86
-19772,1436,-2768,62,71,70,86
-20088,1784,-3452,60,72,69,85
-20416,2040,-4116,60,71,69,84
-20588,2244,-4468,60,72,69,84
-21072,2240,-4900,60,72,69,84
-21380,1944,-5092,60,71,69,83
-21632,1908,-5344,60,72,69,82
-22344,1856,-5564,60,72,69,81
-23428,1612,-5388,60,72,69,80
-23712,1356,-5164,60,72,69,80
-23596,764,-5116,60,72,69,78
-23236,296,-5220,60,71,69,77
-22856,-704,-5292,61,71,69,78
-22424,-1028,-4812,61,71,69,76
-22140,-1232,-4376,61,70,69,75
-21792,-1116,-4072,61,69,69,74
-21888,-768,-3928,61,70,69,73
-21764,-148,-3768,61,70,69,72
-21696,732,-3800,61,70,69,72
-21908,1512,-3684,61,70,69,72
-21884,2040,-3540,62,70,69,73
-22056,2692,-3492,62,69,69,73
-22284,3036,-3312,62,69,69,73
-22440,3636,-3096,62,69,69,73
-22352,4200,-2780,62,69,69,73
-22316,4508,-2704,62,68,69,72
-22336,4604,-2572,62,68,69,72
-22036,4728,-2280,62,67,69,71
-21912,4780,-2340,62,67,69,71
-21344,4440,-2616,62,68,70,71
-20692,3992,-3584,62,67,70,70
-20196,3416,-4228,62,68,70,70
-19656,2448,-5568,62,67,69,70
-19176,1328,-6876,62,68,69,70
-18984,384,-7384,62,68,69,70
-18552,-372,-7976,63,68,69,70
-18592,-1028,-7680,63,69,70,71
-18320,-1472,-7536,63,69,69,71
-18296,-1728,-6952,62,69,69,71
-17892,-1980,-6648,62,68,69,71
-17616,-1924,-6472,62,68,69,71
-17096,-1960,-6320,62,68,69,71
-16404,-1776,-6324,62,68,69,71
-15816,-1600,-6388,62,68,69,71
-15136,-1312,-6640,62,67,69,71
-14652,-1008,-6764,62,67,69,71
-14380,-860,-6972,62,67,69,71
-14308,-560,-6860,62,66,69,71
-14260,-368,-7088,62,68,69,71
-14500,-152,-7260,62,66,69,71
-14140,-40,-7296,62,66,69,70
-13924,160,-7176,62,65,69,71
-13784,52,-7344,61,65,69,70
-13532,-92,-7128,62,65,69,71
-13332,-224,-7212,62,67,69,71
-13048,-316,-6984,62,65,69,70
-12776,-64,-6832,62,65,69,71
-12760,-244,-6708,62,65,69,71
-12776,-212,-6296,62,66,69,71
-12656,-120,-5944,62,65,69,72
-12712,-52,-5812,62,67,69,72
-12648,120,-5376,62,67,69,71
-12712,112,-5284,62,66,69,71
