x,y,z,1,2,3,4
-17212,-14224,-4180,83,71,87,77
-17096,-12764,-4164,83,71,87,77
-17300,-11348,-4212,83,72,87,78
-17264,-9112,-4416,83,72,87,77
-16904,-6648,-5136,83,72,87,77
-16316,-4288,-5484,83,72,87,78
-16528,-2828,-5616,83,72,87,79
-16876,-844,-6196,83,72,87,79
-17380,376,-6528,83,72,87,78
-17448,1088,-6720,83,73,87,78
-17292,1824,-6880,83,73,87,79
-17124,2412,-6960,83,73,87,79
-16844,2844,-7120,83,73,87,79
-16548,3164,-7020,83,73,87,79
-16380,3196,-6944,83,73,87,80
-16040,3408,-7016,83,73,87,80
-15904,3496,-6884,83,73,87,80
-15900,3320,-7016,83,74,87,80
-15912,3164,-6884,83,74,87,80
-16136,3128,-7108,83,74,87,81
-16304,3232,-6944,83,74,87,81
-16412,3372,-7108,82,74,87,81
-16464,3648,-7016,83,75,87,82
-16504,3724,-7000,82,75,87,82
-16592,3956,-7228,82,75,87,82
-16648,4004,-7092,82,76,86,82
-16324,4036,-7084,82,76,86,82
-16156,3804,-6724,82,76,86,82
-16140,3516,-6696,82,76,86,83
-16072,3072,-6748,82,76,86,83
-16180,2436,-6532,82,76,86,83
-16256,1872,-6400,82,76,86,83
-16320,1144,-6396,82,76,86,83
-16504,232,-6364,82,77,86,83
-16608,-416,-6344,82,77,86,84
-16764,-1076,-6228,82,77,86,84
-16640,-1840,-6440,82,77,86,84
-16788,-2208,-6208,82,77,86,84
-16732,-2528,-6232,82,77,86,84
-16968,-2868,-6120,82,77,86,85
-16992,-3496,-6144,82,77,86,85
-16964,-3360,-5964,82,78,86,85
-16920,-3276,-5812,82,78,86,85
-16952,-3104,-5808,82,78,86,85
-16812,-3068,-5832,82,78,86,85
-16524,-2756,-5364,82,78,86,85
-16268,-2384,-5408,82,78,86,85
-16284,-2068,-5180,82,78,86,86
-16100,-1728,-4832,82,78,86,85
-16084,-1396,-4664,82,78,86,86
-15884,-972,-4368,82,78,86,86
-15988,-628,-4236,81,78,86,86
-15924,-72,-4248,82,79,86,86
-15640,348,-4140,81,78,86,86
-15640,512,-4044,81,79,86,86
-15496,928,-4284,81,79,86,86
-15448,1368,-4240,81,79,86,86
-15532,1580,-4584,81,79,86,87
-15480,1748,-4724,81,79,86,86
-15376,1936,-4688,81,79,86,87
-15404,1968,-4644,82,79,86,87
-15584,2048,-4860,81,79,86,87
-15652,2004,-4788,81,79,86,87
-15864,1696,-4912,81,79,86,87
-15920,1452,-4848,81,79,86,87
-16072,1172,-4988,81,80,86,87
-16128,744,-4712,81,79,86,87
-16172,696,-4584,81,79,86,88
-16072,144,-4404,81,79,86,88
-16036,-32,-4388,81,79,86,87
-16092,-596,-4340,81,79,86,88
-16076,-680,-4460,81,79,86,88
-16076,-952,-4332,81,79,86,88
-16112,-1184,-4432,81,79,86,88
-16048,-1440,-4364,81,79,86,88
-16116,-1404,-4500,81,79,86,88
-16096,-1516,-4452,81,79,86,88
-16296,-1424,-4368,81,79,86,88
-16236,-1512,-4428,81,80,86,88
-16288,-1388,-4412,81,80,86,88
-16220,-1356,-4620,81,79,86,88
-16220,-1120,-4672,81,79,86,88
-16192,-1124,-4724,81,80,86,87
-16048,-1108,-4868,81,79,86,88
-16160,-1068,-4996,81,80,86,88
-16144,-1012,-5148,81,80,86,88
-16252,-1180,-5384,82,80,86,88
-16256,-1048,-5604,81,80,86,88
-16432,-936,-5788,82,80,86,89
-16496,-888,-5868,81,80,86,88
-16472,-936,-5668,81,79,86,88
-16540,-992,-5612,82,79,86,89
-16420,-888,-5516,81,80,86,88
-16388,-672,-5388,82,80,86,88
-16260,-644,-5464,82,80,86,88
-16172,-740,-5208,82,79,86,88
-15968,-488,-5004,82,79,86,88
-15948,-560,-4960,82,79,86,88
-15780,-460,-4976,82,79,87,87
-15676,-432,-4816,82,79,87,87
-15484,-532,-4752,82,79,87,87
-15320,-268,-4536,82,78,87,87
-15260,-212,-4236,82,78,87,87
-15196,-160,-4100,82,78,87,86
-15172,-4,-3964,82,78,87,86
-15080,36,-3912,82,78,87,86
-15024,200,-3696,82,78,87,87
-15020,132,-3708,82,78,87,86
-14972,332,-3704,82,78,87,86
-14916,200,-3748,83,77,87,86
-14852,272,-3912,83,76,87,86
-14832,208,-3692,83,76,87,86
-14916,80,-3868,83,77,88,86
-14932,48,-3892,83,77,88,85
-14916,0,-3676,83,77,88,86
-14932,-64,-3708,83,76,88,85
-14888,-372,-3452,83,76,88,85
-15120,-408,-3340,83,76,88,86
-15320,-488,-3148,83,76,88,85
-15544,-544,-2844,83,75,88,85
-15424,-728,-2544,83,75,88,85
-15400,-740,-2576,83,75,89,85
-14964,-812,-2724,84,75,89,84
,,,,,,
,,,,,,
-10956,-6740,-5276,69,57,74,53
-10944,-6764,-5344,68,58,74,53
-10976,-6804,-5396,68,58,74,53
-10976,-6776,-5620,68,58,74,53
-10972,-6928,-5420,68,58,74,53
-10984,-6904,-5472,68,58,74,54
-11032,-6840,-5420,68,58,74,54
-10976,-6872,-5464,68,59,74,55
-11156,-6732,-5552,68,59,74,54
-11332,-6756,-5772,68,60,74,54
-11572,-6476,-5736,68,59,74,54
-11648,-6472,-5728,68,60,74,55
-11952,-6168,-5844,68,60,74,56
-12084,-6016,-5904,68,59,74,56
-12428,-5768,-6132,67,59,74,56
-12504,-5752,-6232,68,60,74,56
-12824,-5488,-6428,68,59,74,56
-13024,-5260,-6372,67,60,74,56
-13080,-5088,-6300,67,59,74,55
-13376,-4844,-6524,67,58,74,55
-13420,-4700,-6520,67,58,74,56
-13636,-4512,-6684,67,58,74,55
-13704,-4340,-6816,67,59,74,55
-13828,-4180,-6652,67,58,73,54
-13864,-3984,-6864,67,59,73,54
-14048,-3772,-7020,66,58,73,55
-14144,-3628,-6944,67,58,73,54
-14444,-3560,-6932,66,58,73,54
-14528,-3368,-6964,66,58,73,55
-14644,-3364,-6884,67,58,73,55
-14860,-3304,-6868,66,57,73,54
-14948,-3164,-6732,66,57,73,54
-15312,-3232,-6360,66,57,73,54
-15468,-3172,-6188,66,57,73,56
-15668,-3180,-5924,66,56,73,54
-16016,-3368,-5712,66,57,73,54
-16168,-3332,-5512,66,57,73,55
-16256,-3524,-5280,66,56,72,54
-16628,-3456,-4764,66,57,73,55
-16888,-3328,-4620,66,56,72,55
-17056,-3408,-4284,66,57,72,54
-17380,-3024,-4288,66,57,72,55
-17616,-3152,-3892,66,57,72,55
-17840,-3036,-3628,65,58,72,55
-17880,-3132,-3468,66,58,72,55
-17788,-3120,-3416,66,58,72,55
-17944,-3096,-3312,65,58,72,56
-17884,-3048,-3140,66,58,72,56
-17844,-3040,-2820,66,58,72,57
-18004,-3076,-2812,65,57,72,56
-18052,-2788,-2772,66,57,72,56
-18064,-2700,-2764,65,58,72,56
-17944,-2620,-2896,65,58,72,57
-17852,-2444,-2968,65,58,72,57
-17800,-2072,-3152,65,59,72,58
-17616,-2040,-3212,65,59,71,58
-17536,-2032,-3596,65,58,72,58
-17340,-1992,-3800,65,59,71,58
-17224,-2052,-4060,65,58,71,58
-17192,-1904,-4344,65,58,71,57
-16968,-2112,-4276,65,57,71,58
-16932,-1920,-4672,65,58,71,57
-17112,-2052,-4708,64,58,71,57
-17012,-2060,-5084,64,58,71,57
-17088,-1852,-5436,64,58,71,58
-17196,-1812,-5464,64,58,70,58
-17452,-1648,-5648,64,58,71,58
-17668,-1596,-5596,64,58,70,58
-17932,-1368,-5608,64,58,70,58
-18272,-1224,-5812,64,58,70,58
-18580,-1048,-5544,64,57,70,58
-18884,-1128,-5640,64,58,70,58
-19044,-868,-5392,64,58,70,57
-19000,-952,-5524,64,58,70,57
-19032,-668,-5240,64,58,70,57
-19264,-792,-4864,64,58,70,57
-19240,-500,-4980,64,58,69,57
-19308,-492,-4648,64,58,69,57
-19460,-496,-4520,64,58,69,57
-19352,-516,-4140,64,59,69,58
-19340,-288,-4104,63,58,69,57
-19324,-484,-3908,63,58,70,57
-19060,-404,-4096,63,58,69,57
-19024,-360,-3764,64,58,70,57
-18848,-380,-3700,63,58,69,58
-18756,-344,-3632,63,59,69,57
-18452,-380,-3664,63,59,69,57
-18108,-348,-3836,63,59,69,57
-18088,-244,-3928,62,59,69,57
-17660,-228,-4052,62,57,69,57
-17720,-100,-4100,62,57,69,57
-17572,36,-4404,62,57,69,57
-17688,104,-4236,62,57,69,56
-17756,576,-4284,62,57,69,55
-17632,544,-4308,62,57,69,55
-17608,848,-4488,62,57,69,55
-17636,664,-4664,62,58,69,54
-17560,1096,-4388,62,57,69,55
-17728,1044,-4680,62,57,69,54
-17936,900,-4468,62,57,69,54
-18060,1284,-4528,61,57,69,54
-18148,1328,-4196,62,57,68,54
-18084,1448,-4348,61,57,69,55
-18108,1124,-4332,61,58,68,54
-18020,1216,-4148,62,57,68,55
-18164,1252,-4124,61,57,68,55
-18048,1024,-4152,61,57,68,55
-17892,1024,-3868,61,57,68,54
-17988,896,-4068,61,57,68,55
-17888,892,-3888,61,57,68,56
-17572,668,-4008,61,57,68,54
-17256,712,-4036,61,57,68,55
-17020,416,-4120,61,57,68,55
-17112,412,-4220,61,57,68,54
-16844,548,-4648,61,57,68,56
-16748,460,-4772,61,57,68,56
-16740,340,-4920,61,57,68,57
-16556,436,-4976,60,57,67,57
-16388,396,-5128,60,56,68,54
-16256,552,-5284,60,57,67,55
-16012,364,-5212,60,57,68,56
-15924,444,-5440,60,57,68,56
-16036,300,-5404,60,56,67,55
-15996,300,-5548,60,57,67,55
-16256,168,-5676,60,57,67,55
-16468,200,-5592,60,56,67,56
-16552,-32,-5572,60,57,67,56
-16868,-36,-6024,60,57,67,56
-16924,80,-5880,60,56,67,56
-16764,72,-6012,60,56,67,57
-16928,-360,-6116,60,56,67,56
-16720,508,-6188,60,56,67,56
-16724,156,-5924,60,56,67,56
-16644,44,-6204,60,56,67,57
-16800,716,-6044,60,56,66,57
-16948,-928,-6508,60,56,66,57
-16296,1020,-7176,60,56,66,56
-16760,-232,-6828,60,56,66,57
-16824,296,-6956,59,56,66,57
-17108,652,-6692,59,56,66,56
-16728,268,-6860,59,56,66,56
-16420,56,-6616,59,56,65,55
-16260,124,-6404,59,56,66,56
-16048,540,-6300,59,56,66,54
-15624,568,-6100,59,57,65,55
-15064,496,-6036,59,56,66,55
-14880,444,-5824,59,57,65,54
-14844,844,-5396,59,56,65,54
-14812,1124,-5448,59,57,65,54
-14700,1036,-4936,59,56,65,54
-14604,904,-4952,58,57,65,54
-14652,784,-4684,58,56,65,54
-14668,820,-4444,58,55,65,53
-14572,736,-4468,58,56,65,52
-14904,720,-4176,59,56,65,52
-14716,824,-4328,58,56,65,52
-14944,780,-4280,59,56,65,53
-15240,660,-3868,58,56,65,53
-15180,584,-3964,58,56,65,52
-15324,496,-3904,58,56,64,53
-15376,400,-3752,58,56,64,53
-15336,224,-3704,58,56,64,51
-15332,248,-3712,58,56,64,53
-15352,320,-3552,58,56,64,53
-15340,20,-3344,58,56,64,54
-15332,-68,-3412,57,56,64,54
-15092,-208,-3448,57,56,64,53
-15048,-176,-3388,57,57,64,53
-15080,-428,-2992,58,56,64,54
-14804,-384,-2936,58,56,64,55
-14708,-956,-3000,57,56,63,56
-14436,-1132,-3000,58,56,63,56
-14312,-1096,-3256,57,56,63,54
-14380,-920,-3516,57,56,63,55
-14372,-808,-3904,57,55,63,55
-14464,-1000,-3920,57,55,63,56
-14156,-1036,-4264,57,54,63,54
-13788,-1200,-4684,56,53,63,54
-13504,-1316,-4624,57,53,63,56
-14944,-2340,-4360,56,53,64,54
-17640,-2692,-2704,56,56,64,55
-18468,-3508,-804,56,53,63,54
-18888,-3944,544,56,52,63,55
-19644,-3836,3644,57,52,63,52
-19564,-2868,6828,57,50,65,49
-23732,-4004,9616,58,49,65,48
-18464,2360,10652,58,49,65,51
-14240,3996,13036,59,52,66,53
-7428,612,17392,59,58,66,55
-9112,-140,21992,59,61,66,58
-17008,5844,26716,58,60,65,56
-26296,12156,25348,59,62,67,56
-26372,12476,20364,64,65,70,57
-29764,7960,10824,70,66,75,59
-32004,9948,1572,75,68,79,60
-21016,8932,-8812,78,68,82,60
-3524,644,-21948,80,67,84,62
-4452,896,-24724,82,67,86,63
-8980,4420,-32768,83,67,87,63
-5200,5528,-32768,84,67,88,64
-5680,5164,-32768,85,67,89,67
-11752,2028,-32768,85,66,89,64
-32008,-1904,-32768,85,67,90,65
-32768,-4796,-32768,85,66,90,69
-32768,-8088,-32768,85,66,90,69
-32768,-16560,-32000,85,65,90,68
-32768,-16304,-25168,85,65,89,69
-32768,-17524,-18844,85,64,89,65
-32768,-16688,-13236,85,64,89,64
-32768,-12744,-8092,85,63,89,67
-32768,-10452,-5020,85,64,89,68
-32768,-6880,-2216,84,63,88,68
-32768,-3676,908,84,63,88,69
-24340,-1156,2568,84,62,88,68
-17732,-272,3352,83,63,88,70
-8752,2592,5900,83,62,88,70
-2612,5072,7124,83,63,87,71
5344,6532,7004,83,62,87,71
9840,6600,7068,83,62,87,71
12832,5588,6420,82,63,87,71
15048,4640,6204,82,63,87,71
16408,3616,5648,82,63,86,71
16860,-112,5240,82,63,86,72
15412,-2592,5472,82,63,86,72
10760,-5936,5612,82,63,86,72
6436,-7396,5184,82,64,86,73
32,-8852,4532,82,65,86,73
-3636,-9640,3808,82,64,86,73
-9288,-10032,3076,82,65,86,73
-12296,-9808,2140,82,65,86,74
-16640,-7920,232,82,65,86,74
-19404,-4560,-1600,82,66,86,74
-19876,-2176,-2580,82,65,86,75
-19672,1312,-4324,82,66,86,75
-18476,4804,-5240,82,66,86,76
-17700,6968,-5600,82,66,86,75
-16916,10460,-5436,82,66,86,76
-16284,13328,-4904,82,66,86,75
-15916,14816,-4432,82,67,86,76
-15804,16200,-3876,82,66,86,77
-16064,16660,-3184,82,66,86,76
-16540,15996,-3088,82,67,86,77
-16856,15176,-2836,81,67,86,77
-17136,13280,-2668,81,67,86,77
-17112,10748,-2456,81,67,86,78
-17224,7216,-2436,81,67,86,78
-17268,5008,-2344,81,66,86,78
-17036,1700,-2332,81,67,86,78
-16984,-412,-2320,81,67,86,78
-16756,-3400,-2256,81,67,86,79
-16628,-5912,-2164,81,67,86,79
-16396,-7840,-2320,81,68,86,79
-16176,-8820,-2240,81,68,86,80
-15940,-9796,-2272,81,68,85,81
-16200,-10080,-2096,81,68,85,81
-16200,-9708,-2180,81,68,85,81
-16276,-9304,-2168,81,68,85,82
-16516,-8180,-2324,81,69,85,82
-16268,-6952,-2444,81,69,85,82
-16320,-5988,-2636,81,70,85,82
-16000,-4632,-2448,81,70,85,82
-15632,-3428,-2384,81,70,85,82
-15280,-2520,-2084,81,70,85,83
-15012,-2072,-2000,81,70,85,83
-14708,-1408,-1928,81,70,85,83
-14772,-940,-2064,81,70,85,83
-14596,-764,-2172,80,70,85,84
-14952,-532,-2496,80,71,85,84
-15252,-320,-3188,81,71,85,84
-15420,-268,-3428,80,71,85,84
-16092,-28,-3828,80,72,85,84
-16764,384,-4112,80,72,85,84
-17236,644,-4428,80,72,85,84
-17488,1280,-4404,80,72,85,85
-17728,1428,-4552,80,72,85,85
-18020,2080,-4404,80,72,85,85
-18012,2496,-4136,80,71,85,85
-18060,2892,-4324,80,72,85,85
-17940,3116,-4188,80,72,85,85
-17844,3308,-4312,80,72,85,85
-17548,3292,-4352,80,72,85,86
-17476,3440,-4116,80,72,85,86
-17116,3080,-4160,80,72,85,86
-16920,2348,-4256,80,72,85,85
-16832,2572,-4096,80,72,85,86
-15756,2380,-4356,80,72,85,86
-15796,2144,-3988,80,72,85,86
-16140,1452,-3868,80,72,85,86
-16100,1180,-3816,80,73,85,86
-15960,596,-3912,80,73,85,86
-15848,308,-3840,80,73,84,86
-15812,72,-4124,80,73,84,86
-15804,-36,-4116,80,73,84,86
-15836,-156,-4164,80,73,84,86
-16156,72,-4220,80,73,84,86
-16396,-260,-3828,80,73,84,86
-16316,-48,-4236,80,73,84,86
-15996,-56,-4148,80,73,84,86
-16116,80,-3768,80,73,84,86
-16296,-12,-3680,80,73,84,86
-16628,132,-3528,79,73,84,86
-16472,168,-3608,80,73,84,86
-16464,24,-3580,80,74,84,86
-16484,24,-3596,79,74,84,86
-16524,-128,-3680,79,74,84,86
-16420,-440,-3836,79,74,84,86
-16368,-404,-3856,79,74,84,86
-16396,-456,-4036,79,75,84,86
-16404,-284,-4260,79,75,84,87
-16448,-384,-4508,79,75,84,87
-16536,-212,-4604,79,75,84,86
-16636,-176,-4476,79,75,84,87
-16604,-72,-4668,79,75,84,87
-16720,96,-4672,79,75,84,87
-16776,200,-4560,79,75,84,87
-16744,184,-4620,79,75,84,87
-16672,336,-4496,79,75,84,87
-16580,308,-4708,79,76,84,87
-16444,324,-4512,79,75,84,87
-16224,368,-4380,79,75,84,87
-16152,388,-4140,79,76,84,87
-16168,236,-4476,79,76,84,87
-16128,256,-4168,79,76,84,88
-16068,256,-4128,79,76,84,88
-16028,84,-4056,79,77,84,87
-16020,88,-4104,79,77,84,87
-16004,-12,-4096,79,77,84,88
-16040,-100,-4084,79,77,84,88
-15908,-96,-4120,80,77,85,88
-15920,-132,-4044,80,77,84,87
-15936,-228,-4188,80,77,85,87
-16112,-188,-4124,80,77,85,88
-16072,-204,-4084,80,77,85,88
-16268,-384,-4228,80,78,85,88
-16316,-404,-4476,80,77,85,88
-16352,-388,-4572,80,77,85,88
-16432,-436,-4360,80,78,85,88
-16420,-560,-4604,80,77,85,88
-16520,-564,-4804,80,78,85,88
-16532,-704,-4604,80,78,85,88
-16608,-588,-4652,80,78,85,88
-16708,-616,-4852,80,78,85,88
-16644,-656,-4776,80,77,85,88
-16716,-640,-4812,80,78,85,88
-16772,-456,-4736,80,78,85,88
-16892,-392,-5080,80,78,85,88
-16880,-404,-4880,81,78,85,88
-16940,-212,-5040,81,78,85,88
-16900,-128,-5388,81,78,85,88
-16796,-112,-5264,81,78,85,88
-16772,-12,-5556,81,78,85,88
-16756,-208,-5604,81,78,85,88
-16748,-136,-5752,81,78,85,88
-16860,-144,-5400,81,78,85,88
-16712,-132,-5248,81,77,85,88
-16800,-212,-5196,81,78,85,88
-16868,-188,-5184,81,78,85,88
-16948,-292,-5184,81,78,85,88
-16740,-396,-5100,81,78,85,88
-16632,-484,-5220,81,78,85,88
-16512,-508,-5268,81,78,85,88
-16296,-532,-5332,81,77,85,88
-16220,-600,-5168,81,78,85,88
-16232,-608,-5316,81,78,85,88
-16320,-556,-5388,81,78,85,88
-16436,-516,-5252,81,78,86,88
-16464,-572,-5348,81,78,85,88
-16540,-476,-5316,81,78,85,88
-16608,-344,-5488,81,78,85,88
-16440,-336,-5472,81,78,85,88
-16404,-204,-5492,81,78,86,88
-16384,-152,-5312,81,78,86,88
-16256,-96,-5580,81,78,86,87
-16224,-8,-5616,81,78,86,88
-16260,-52,-5472,81,78,85,87
-16220,-136,-5488,81,78,86,87
-16208,-188,-5472,81,78,85,88
-16020,-260,-5560,81,78,86,87
-16040,-296,-5468,81,78,86,87
-16048,-412,-5524,81,78,86,87
-16152,-564,-5232,81,78,86,87
-16076,-504,-5312,81,78,86,87
,,,,,,
,,,,,,
-10152,-7176,-5712,68,65,74,61
-10272,-6880,-5636,68,65,74,60
-10376,-6840,-5516,68,65,74,60
-10636,-6668,-5600,68,65,74,61
-10764,-6576,-5548,68,65,74,61
-11092,-6404,-5676,67,65,74,61
-11404,-6256,-5640,67,64,74,61
-11708,-5848,-5860,67,65,74,61
-12092,-5632,-5792,67,65,74,60
-12432,-5376,-5848,67,64,74,60
-12480,-5180,-5844,67,64,74,60
-12784,-4904,-5904,67,63,74,60
-13020,-4712,-5800,67,64,74,60
-13232,-4508,-5712,67,64,74,59
-13348,-4300,-5640,66,64,73,59
-13780,-4172,-5548,67,63,73,60
-14028,-3824,-5480,67,63,73,60
-14124,-3756,-5060,66,63,73,60
-14436,-3432,-4872,66,63,74,60
-14740,-3192,-4360,66,63,73,59
-15100,-3064,-4064,66,63,73,59
-15304,-2904,-3840,67,63,73,59
-15716,-2760,-3352,66,62,73,59
-15992,-2764,-2760,66,62,73,58
-16272,-2636,-2540,67,62,73,60
-16536,-2624,-2072,66,62,73,59
-16740,-2452,-1676,67,62,73,60
-17028,-2472,-1368,66,62,73,59
-17404,-2536,-1208,66,63,73,60
-17440,-2556,-960,66,62,73,59
-17644,-2588,-1028,66,63,73,60
-17668,-2476,-796,66,63,73,58
-17484,-2516,-1036,66,63,72,59
-17676,-2520,-848,66,63,72,59
-17448,-2464,-1028,66,63,72,60
-17268,-2356,-956,66,62,72,60
-17008,-2196,-1152,66,63,72,60
-16832,-2016,-1264,66,62,72,60
-16820,-1840,-1460,66,63,72,60
-16864,-1636,-1784,65,63,72,60
-16836,-1380,-1892,65,64,72,60
-16720,-1196,-2056,65,63,72,60
-16764,-864,-2120,65,63,71,60
-16716,-612,-2428,65,63,72,60
-16756,-488,-2392,65,63,71,60
-16616,-208,-2668,65,63,71,60
-16684,-60,-2688,65,63,71,60
-16588,124,-2748,65,63,71,60
-16476,144,-2844,65,62,71,58
-16580,200,-2796,65,63,71,59
-16680,260,-2984,65,62,71,59
-16660,140,-2912,65,63,71,60
-16660,180,-2956,65,62,71,59
-16800,220,-3004,65,62,71,58
-16808,232,-2852,65,63,71,58
-16800,180,-2984,65,63,71,58
-17016,248,-2948,65,63,70,56
-17092,252,-2804,65,62,70,57
-17304,56,-2832,64,62,70,59
-17588,288,-2748,64,62,70,59
-17696,204,-2700,64,62,70,58
-18104,196,-2608,64,62,70,57
-18352,268,-2604,64,62,70,57
-18444,296,-2432,64,62,70,58
-18488,348,-2372,64,62,69,58
-18480,480,-2204,64,62,69,59
-18508,640,-1928,64,62,69,59
-18476,784,-2020,64,61,69,59
-18340,884,-1888,64,62,69,59
-18264,876,-1676,64,62,69,58
-17972,824,-1640,64,62,69,58
-17792,936,-1480,64,62,69,58
-17688,984,-1432,63,62,69,59
-17496,1188,-1180,64,62,69,58
-17416,1316,-928,63,61,69,58
-18472,564,-884,63,61,69,58
-19464,1276,-308,63,61,69,59
-20184,1984,-164,63,62,69,59
-19620,1228,-748,63,61,69,58
-18808,944,-608,63,61,69,57
-18412,1352,-328,63,62,69,58
-18408,1196,-220,63,61,69,58
-18388,1172,-300,63,62,68,58
-18480,1332,-500,63,61,68,57
-18616,1092,-716,63,61,68,57
-18548,1100,-796,63,62,68,55
-18696,1332,-920,62,62,68,59
-18452,1416,-996,63,61,68,59
-18252,1368,-1144,62,61,68,60
-18420,1020,-852,62,61,68,60
-18688,1500,-892,62,61,68,59
-18736,1292,-1004,62,61,68,60
-18628,1236,-1240,62,61,68,58
-18864,1124,-1180,62,62,68,59
-19032,896,-1300,61,62,68,60
-19116,1292,-1048,62,61,68,61
-19500,860,-988,61,60,68,61
-19568,1316,-1084,61,61,67,61
-19752,716,-760,61,61,67,61
-19452,1180,-824,61,61,67,61
-19324,272,-708,61,61,67,60
-18860,672,-728,61,61,67,60
-18728,612,-384,61,61,67,60
-18500,552,-168,61,61,67,59
-17980,328,-264,61,60,67,58
-17560,572,-208,61,61,67,60
-17304,440,188,61,61,67,59
-16912,828,-320,60,61,67,60
-16632,1000,52,60,61,67,60
-16496,1132,-68,60,60,67,60
-16200,1532,-204,60,61,67,59
-16028,1728,-412,60,61,67,60
-16068,1688,-256,60,61,67,60
-15628,2168,-752,60,61,67,60
-15784,2292,-740,60,60,66,60
-15548,2348,-684,60,60,66,59
-15724,2180,-856,60,60,66,60
-15536,2364,-1192,60,60,66,61
-16104,2320,-1252,60,59,66,60
-16296,2708,-1712,60,59,66,59
-16532,2528,-1604,60,60,66,56
-16292,2388,-2140,60,60,66,58
-16404,2424,-2084,59,60,66,59
-16624,2524,-2588,59,60,66,58
-17004,2772,-2348,59,60,66,58
-16840,2736,-2644,59,60,66,57
-16780,2636,-2944,59,60,65,60
-16752,2624,-3140,59,60,65,60
-16744,2716,-3172,59,58,65,59
-16608,2648,-3292,58,58,65,60
-16520,2480,-3472,59,59,65,59
-17692,1256,-3400,58,59,65,59
-20072,692,-1540,58,60,65,60
-21204,-124,-732,58,60,66,59
-21644,-704,1160,58,58,65,57
-21396,-1348,3876,58,59,65,60
-23940,-2364,6712,59,57,65,58
-26916,2976,11652,59,56,65,57
-23156,4008,11272,60,57,65,56
-19216,4776,13536,60,59,66,57
-19516,4484,16960,61,62,66,57
-20688,9664,19268,61,66,66,59
-18524,14512,20080,61,68,67,60
-17668,16712,20704,61,69,66,61
-17836,16988,19636,60,70,67,60
-18748,15516,14936,61,72,68,58
-19780,13684,8860,65,72,70,47
-24428,11112,2216,70,73,74,58
-32620,13056,-240,74,73,78,56
-27632,17816,-11132,77,74,81,60
-18192,8752,-24972,79,74,83,61
-20660,8652,-28088,81,74,85,63
-23464,13028,-32768,82,74,86,62
-13224,7508,-32768,83,74,87,66
-23272,2792,-32768,84,73,88,67
-27488,44,-32768,84,73,89,69
-32768,-9352,-32768,85,73,89,66
-32768,-13332,-32768,85,72,89,69
-32768,-16680,-26404,85,72,89,71
-32768,-15460,-19340,85,73,89,70
-32768,-15280,-14756,85,72,89,70
-32768,-13688,-8768,84,71,89,70
-32768,-10904,-3156,84,71,89,70
-32768,-9268,1224,84,70,88,70
-31088,-6892,4724,84,70,88,70
-25156,-4636,6416,84,71,88,70
-17672,-2004,8252,83,71,88,70
-14092,-548,8980,83,70,88,70
-8280,1736,9984,83,70,88,70
-2512,1844,9252,83,70,88,70
836,1552,8324,83,70,88,70
3692,980,7136,83,70,87,70
6132,-1960,5736,83,70,87,70
6988,-3924,4880,83,71,87,70
5232,-8492,5552,83,71,87,70
6324,-9500,2580,82,71,87,71
3492,-10752,3248,83,72,87,71
-12,-12896,3420,83,72,87,71
-3312,-13728,3060,83,73,87,72
-7920,-13708,2212,83,73,87,72
-12616,-12616,1564,83,73,87,73
-15160,-10232,724,83,73,87,73
-17900,-5864,-1468,83,73,87,74
-19100,-736,-3324,83,74,87,73
-19296,3432,-4748,82,74,87,73
-19548,6032,-5092,82,74,87,74
-18612,9968,-5540,82,74,87,75
-18004,11964,-5496,82,74,87,75
-16656,13876,-5084,82,74,87,75
-15520,15900,-4600,82,75,87,75
-14812,16848,-3960,82,75,87,75
-14848,17068,-3660,82,75,86,76
-14796,16492,-3048,82,75,86,77
-14936,15556,-2528,82,75,86,76
-15032,13752,-1956,82,76,86,78
-15408,12020,-1432,82,75,86,77
-15764,9400,-1100,82,75,86,78
-15980,6244,-1184,82,75,86,79
-16096,4188,-1372,82,76,86,79
-16332,1344,-1872,82,76,86,79
-16196,-1252,-2540,82,76,86,79
-16020,-3040,-2760,82,76,86,80
-16300,-5016,-2732,82,77,86,80
-16112,-6548,-2640,82,77,85,80
-16148,-7368,-2560,82,77,85,80
-16280,-7844,-2296,81,77,85,81
-16172,-7836,-2560,81,77,85,81
-16792,-7536,-2428,81,78,85,81
-17176,-7108,-2400,81,78,85,82
-17536,-6240,-2524,81,78,84,81
-17428,-5308,-2252,81,78,84,82
-17356,-4620,-2368,81,78,84,82
-16628,-3744,-2124,81,78,84,82
-15764,-2996,-2128,81,78,84,82
-15008,-2492,-2064,81,79,84,82
-14652,-2252,-2044,80,79,84,83
-14344,-1836,-2376,80,79,84,83
-13780,-1740,-2808,80,79,84,83
-13808,-1640,-3220,80,80,84,83
-14044,-1772,-3320,80,80,84,83
-15036,-1580,-3508,80,80,84,84
-15968,-1204,-3688,80,80,84,84
-16396,-1096,-3848,80,80,84,84
-17216,-668,-3708,80,80,84,84
-17448,-248,-3768,80,81,84,84
-17492,176,-4184,80,81,84,84
-17180,696,-4156,80,81,84,85
-17004,1068,-4320,80,81,83,84
-16980,1616,-4428,80,81,83,85
-17060,1900,-4416,80,81,83,85
-16532,1744,-4496,80,82,83,85
