x,y,z,s1,s2,s3,s4
-19008,2068,-11696,84,71,91,77
-19512,1388,-11184,84,71,91,76
-19960,492,-10436,84,69,91,75
-19992,-284,-10000,84,69,91,73
-19968,-1808,-9528,84,69,91,72
-20552,-4116,-8952,84,68,91,70
-20968,-5768,-8616,84,68,90,70
-21624,-8180,-8456,84,66,91,68
-22776,-10536,-8180,84,66,91,67
-24216,-12432,-8660,84,65,90,67
-26164,-13516,-8796,84,65,90,67
-28056,-15028,-9416,84,65,90,67
-28836,-16200,-10344,84,65,90,69
-26700,-17864,-11760,84,65,90,70
-25284,-17924,-12148,84,65,90,69
-25452,-18900,-11916,84,65,90,68
-24536,-18788,-11796,83,64,89,67
-21496,-18588,-12168,82,65,88,67
-19924,-17792,-11748,82,65,87,66
-19972,-15012,-10332,80,65,86,68
-21380,-10608,-8724,79,64,84,67
-22292,-6440,-7276,78,64,82,68
-26876,-2060,-5224,76,64,81,67
-27960,2384,-4440,75,63,80,67
-27492,5664,-4108,74,64,79,68
-26504,8448,-3228,73,64,78,68
-25144,8864,-2376,71,64,77,69
-25520,10328,-772,69,64,76,69
-27744,10684,2068,68,64,75,70
-31948,10564,5264,68,65,75,71
-32768,8060,9712,67,65,75,70
-29836,6784,11732,68,63,75,71
-20476,3664,11904,68,64,75,70
-16720,1476,11008,68,64,75,70
-19348,-728,10120,68,64,75,70
-21240,-4472,8584,69,64,75,70
-16208,-7232,6656,69,64,75,69
-11580,-8972,5676,69,64,75,68
-7120,-11644,9328,69,64,76,68
-4768,-11604,13016,69,65,76,68
-3972,-13028,12652,69,65,75,69
-4940,-14724,10328,69,65,75,70
-8808,-14648,9064,69,65,76,70
-10624,-14284,8344,69,64,75,71
-10784,-13976,6856,69,64,76,70
-8164,-12920,6144,69,64,75,70
-4024,-11056,5520,69,64,75,70
-2428,-10304,5432,69,63,76,70
-1724,-9268,5212,69,63,76,69
-1992,-9000,4956,69,64,76,70
-2576,-8604,4968,69,64,76,70
-3104,-8452,5144,69,63,75,69
-3356,-8612,5084,69,64,75,70
-2220,-9140,5040,69,63,75,70
-1048,-9816,5248,69,64,75,70
300,-10928,5364,69,64,75,69
560,-11560,5872,69,64,75,69
-124,-12244,6220,69,64,75,69
-752,-12788,6544,69,64,75,70
-2316,-13428,6864,69,64,75,69
-3204,-13812,6988,69,64,75,69
-4220,-13936,7172,69,64,75,69
-5116,-13812,7072,69,65,75,70
-4792,-13452,6916,69,64,75,70
-4148,-12716,6772,69,65,75,70
-3532,-11752,6328,69,64,75,69
-3280,-10900,5752,69,65,75,68
-3724,-9544,4860,69,65,75,69
-4256,-8732,4600,69,65,75,69
-5328,-7220,3956,69,65,75,69
-6352,-5852,3400,69,65,74,69
-7008,-5108,3260,69,65,75,69
-7828,-4128,2996,69,65,75,69
-8448,-3364,2668,68,65,74,69
-9248,-2340,2396,68,65,74,69
