x,y,z,s1,s2,s3,s4
-30528,-624,2868,37,42,45,45
-28088,-432,1860,37,42,44,46
-26328,-628,1080,37,42,45,46
-23856,-1464,-304,37,42,45,46
-22252,-2168,-1164,38,42,45,47
-20836,-3172,-1956,38,42,45,45
-20404,-4072,-2464,37,42,44,46
-19888,-4444,-2516,37,42,45,46
-20188,-4888,-2304,37,42,44,47
-20836,-5476,-1896,37,42,44,46
-21364,-5748,-1636,37,42,45,46
-21376,-5764,-1612,37,42,44,45
-21036,-5772,-1116,37,42,44,46
-20288,-5712,-1124,38,42,43,46
-19256,-5536,-828,38,41,44,46
-18920,-5412,-748,38,42,44,46
-18188,-5156,-356,37,42,43,45
-18000,-4904,-356,37,43,44,47
-17672,-4472,-140,37,42,44,46
-17240,-3868,-152,37,42,44,46
-17000,-3556,-52,37,41,43,46
-16716,-2828,-172,37,42,44,45
-16756,-2412,8,37,42,44,45
-16828,-1840,48,37,43,43,45
-16680,-1544,124,36,42,44,45
-16612,-1084,36,37,41,43,44
-16604,-712,108,37,41,43,44
-16644,-596,144,37,41,44,45
-16696,-368,196,37,42,44,44
-16716,56,-124,37,42,44,44
-16720,304,-100,37,42,44,44
-16672,684,-260,36,41,44,44
-16572,944,-224,37,41,44,44
-16288,1464,-524,36,41,44,44
-16064,1772,-756,36,41,44,44
-15880,2232,-968,36,41,44,44
-15560,2660,-1124,36,41,44,45
-15264,3176,-1576,36,41,44,45
-14724,3564,-1996,36,40,44,44
-14564,3700,-2104,37,40,43,45
-14356,4164,-2340,36,40,44,44
-14352,4212,-2516,36,40,44,44
-14264,4528,-2700,36,40,44,44
-14164,4684,-2832,37,40,44,44
-13956,4696,-2892,37,40,44,43
-13752,4764,-2824,36,40,43,43
-13612,4788,-2732,36,40,43,43
-13528,4756,-2756,36,40,43,43
-13408,4812,-2616,36,40,43,43
-13292,4800,-2224,36,39,43,43
-13276,4740,-2276,36,40,43,42
-13408,4572,-2164,36,39,43,42
-13572,4504,-2072,36,39,43,42
-13612,4220,-1916,36,39,43,42
-13692,4176,-1880,36,39,43,42
-13888,3904,-1968,36,39,43,42
-13880,3632,-2148,36,39,43,42
-13800,3432,-2360,35,40,43,42
-13568,3040,-2532,36,39,43,43
-13268,2824,-2644,36,38,43,43
-12864,2596,-3200,36,39,44,42
-12608,2492,-3260,35,38,44,41
-12264,2584,-3636,36,39,43,42
-12192,2472,-4016,36,39,43,41
-12044,2548,-4148,36,38,43,41
-12008,2644,-4324,35,38,43,41
-11980,2664,-4544,36,37,43,40
-11732,2896,-4576,36,38,43,40
-11624,3108,-4580,35,37,43,40
-11544,3196,-4632,35,38,43,41
-11580,3204,-4280,35,38,43,40
-11408,3444,-4200,35,37,43,40
-11436,3668,-4224,35,37,42,39
-11264,3724,-4368,35,37,43,39
-10800,3748,-4100,35,37,42,38
-10804,3776,-4084,35,36,42,39
-10964,3724,-4028,35,37,42,38
-10972,3740,-4104,34,37,42,39
-11116,3696,-4164,35,37,42,39
-11196,3488,-4196,35,37,42,40
-11140,3336,-4464,35,36,42,39
-10892,2876,-4864,35,37,41,39
-10720,2688,-4968,35,37,41,40
-10412,2644,-5120,35,37,42,40
-10360,2588,-5496,35,37,42,39
-10580,2488,-5508,35,37,41,40
-10828,2500,-5468,35,37,42,39
-10292,2336,-5748,35,37,41,40
-10432,2264,-5688,34,38,41,39
-10756,2140,-6136,35,36,41,39
-10724,2028,-6272,34,36,42,39
-10840,2060,-6584,34,36,42,39
-10848,1860,-6672,35,36,42,40
-10804,1768,-6908,35,36,41,40
-10776,1880,-7080,35,36,42,39
-10836,1844,-7216,35,36,41,40
-10972,1716,-7524,34,35,42,40
-11108,1696,-7568,35,35,42,39
-10932,1580,-7716,34,35,41,40
-10744,1580,-7756,35,36,41,40
-10692,1336,-8084,34,35,42,40
-10656,980,-8144,34,35,41,39
-10324,1004,-8212,34,34,41,38
-9900,864,-8368,34,35,41,40
-9584,840,-8540,34,35,41,41
-9276,784,-8576,34,35,41,40
-9132,912,-8792,34,35,41,39
-9116,676,-8664,34,35,41,39
-8732,564,-8968,34,35,41,39
-8124,504,-9140,34,34,41,39
-7912,520,-9340,34,34,41,40
-7860,464,-8896,34,33,41,39
-8012,568,-8580,34,34,41,39
-8604,1192,-8316,34,33,41,39
-8600,1772,-7664,34,33,41,40
-6776,2388,-7572,34,33,40,39
-5596,2204,-7676,33,33,40,39
-3872,1812,-7896,33,32,40,39
-3212,1940,-8608,33,33,40,39
-2728,1692,-10200,34,33,39,39
-2036,1900,-11828,33,31,39,41
-1968,1996,-13056,33,31,39,40
-872,748,-15076,32,31,39,40
-468,2056,-15836,33,30,39,40
1168,3716,-16820,32,31,39,40
1704,3436,-16852,32,31,39,40
1720,4004,-16892,33,31,40,40
1996,4360,-17212,32,32,39,40
1764,4164,-17504,32,33,39,41
-168,4852,-17628,32,35,39,40
-1660,5136,-17684,33,36,39,40
-6512,4328,-15800,32,37,39,40
-10080,3728,-14176,33,37,40,40
-12756,1704,-11360,33,39,40,41
-13752,-240,-7724,33,38,39,41
-15408,-1928,-5044,33,39,40,40
-17956,-3964,-736,34,39,44,42
-22296,-6028,3308,38,39,48,40
-26424,-5692,4524,43,39,53,41
-28856,-6756,2284,46,38,55,41
-30132,-6724,-1392,47,39,57,41
-30444,-2068,-9444,48,40,58,42
-32768,-500,-16928,50,41,60,42
-32768,-284,-24436,50,41,59,44
-32768,1300,-32744,49,42,60,43
-32768,1728,-32768,50,42,60,45
-32768,1644,-32768,50,43,60,46
-32768,1164,-32768,50,43,60,46
-32768,-1432,-32768,50,43,61,47
-32768,-2220,-32768,50,44,60,47
-32768,-1188,-28924,50,44,61,49
-32768,484,-18820,49,43,60,50
-32768,2036,-8744,49,43,60,49
-32768,3220,-1788,49,43,60,49
-32768,3748,8376,48,42,59,51
-27204,3664,12952,48,42,60,51
-17984,4412,16404,48,42,60,50
-10284,2144,18340,48,42,59,51
-8692,-832,19076,48,40,59,51
-7924,-4108,15680,48,41,59,51
-7856,-4884,9984,48,42,59,51
-8348,-4824,7152,48,42,59,50
-8964,-4992,4140,48,41,59,52
-8120,-4952,2544,48,43,59,51
-5996,-5116,1064,48,43,58,51
-3656,-4976,120,49,43,59,52
140,-4112,-476,48,43,59,52
2680,-4068,-904,48,43,59,52
5100,-3484,-1872,48,42,59,53
5452,-2588,-2020,49,43,59,52
3380,-1268,-2064,49,43,59,52
468,-220,-1820,49,42,60,53
-4456,1112,-1488,49,42,60,52
-7612,1816,-1012,49,41,60,52
-11612,3400,-636,49,40,60,52
-13916,4188,-348,49,42,61,53
-15940,5572,208,50,42,60,53
-16272,6132,212,50,42,60,52
-16028,6676,328,50,41,60,53
-16116,6336,492,50,42,61,52
-16844,5744,312,50,41,60,52
-17400,5112,-80,50,42,61,52
-18436,3948,-824,51,42,61,53
-19180,3208,-1616,51,42,61,53
-20292,2324,-2808,51,42,61,52
-21116,1596,-3372,51,42,62,52
-20800,964,-4392,51,42,61,53
-20008,-136,-5448,51,43,61,54
-19516,-792,-6028,52,43,62,53
-18988,-1960,-6576,51,43,62,54
-18312,-2776,-7244,51,43,61,54
-18116,-3232,-7148,51,43,62,54
-17748,-4184,-7156,51,43,62,53
-17228,-4784,-6920,51,43,62,54
-16816,-5380,-6608,51,43,62,53
-16608,-5660,-6264,51,44,62,54
-16500,-5996,-5584,51,44,62,54
-16040,-6080,-5256,51,44,61,54
-15904,-5756,-4896,51,44,62,54
-16216,-5088,-4404,51,44,62,54
-16608,-4260,-4164,51,45,62,54
-16500,-3412,-4152,51,45,62,54
-16448,-2716,-4064,51,45,62,55
-16420,-1480,-4132,52,45,63,55
-16212,-412,-4132,51,45,62,55
-15844,460,-3976,52,45,62,54
-15288,1776,-3924,52,45,62,55
-14684,2928,-3476,52,46,62,55
-14548,3588,-3132,51,45,61,56
-14460,4180,-2848,51,46,62,54
-14576,4596,-2664,51,46,62,55
-14668,4844,-2616,51,46,62,56
-15080,4704,-2088,52,45,62,55
-15232,4580,-1952,51,46,62,55
-15676,4136,-1868,52,47,62,56
-16068,3368,-1840,51,47,63,56
-16336,2672,-2140,51,46,62,55
-16436,1692,-2292,52,46,62,56
-16596,756,-2780,52,46,62,55
-16928,28,-3012,52,46,62,56
-16904,-872,-3456,51,47,62,56
-16888,-1332,-3692,52,47,62,56
-16536,-2028,-4084,52,47,62,56
-16444,-2432,-4488,51,47,62,56
-16336,-2592,-4648,51,48,62,56
-16216,-2980,-4804,52,47,63,56
-15976,-2960,-4884,52,48,62,56
-16048,-2840,-4948,51,47,62,55
-16076,-2816,-4948,52,48,62,56
-16000,-2808,-4712,52,47,62,56
-16120,-2800,-4932,51,48,62,56
-16192,-2624,-4908,52,47,62,56
-16240,-2424,-5048,51,47,62,56
-16380,-2088,-4748,51,48,62,56
-16368,-1796,-4752,51,47,62,56
-16260,-1472,-4596,52,48,62,56
-16180,-1216,-4664,51,47,62,55
-16024,-836,-4416,51,48,62,56
-15836,-588,-4220,51,48,62,57
-15840,-340,-4012,51,48,62,57
-15760,-180,-4004,51,48,62,57
-15540,-8,-3924,51,49,62,55
-15512,92,-3852,51,48,62,56
-15300,-116,-3816,51,48,62,57
-15200,-144,-3656,50,48,61,55
-14884,-120,-3636,51,48,62,57
-14852,-232,-3400,51,48,62,57
-14776,-360,-3032,51,48,62,57
-14808,-260,-2940,50,48,62,56
-14916,-296,-2768,50,49,61,56
-15020,-264,-2480,50,49,61,56
-15156,-256,-2384,50,49,61,55
-15512,-196,-2236,50,48,61,56
-15868,-164,-2272,50,48,61,56
-15948,-136,-2192,50,49,61,55
-15976,-356,-2184,50,48,61,56
-16132,-340,-2208,50,48,61,56
-16112,-344,-2192,49,49,61,56
-16116,-304,-2312,50,49,61,56
-16128,-356,-2312,50,49,61,56
-16012,-336,-2152,49,49,61,56
-15928,-464,-2128,50,49,61,56
-15700,-468,-2152,49,48,61,56
-15336,-680,-2228,49,49,61,56
-14992,-744,-2464,50,49,61,57
-14816,-860,-2464,49,49,61,56
-14620,-960,-2480,49,49,61,56
-14600,-964,-2720,49,49,61,57
-14392,-1012,-2700,49,49,61,57
